media_exposure,women_age,region,residence,woman_education,religion,ethnicity,no_of_H_members,no_of_children_Un_5,r/n_ship_HH_head,sex_HH_head,age_H_head,wealth_Index,total_children_ever_born,currently_pregnant,No_of_living_children,smokes_cigarettes,current_martial_status,number_of_other_wives,marital_duration,no_family,husband_education,husbands_occupation,wife_working_status,wife_occupation,husband_age,husband_decides_wife_health_care,husband_decides_HH_purchase,husband_decides_fimily_vist,husband_decides_fin_activity,wife_goes_W_teeling_husband,wife_neglects_children,wife_argues_W_husband,wife_burns_food,wife_owns_house,wife_owns_land,wife_asking_use_condom_his_STIs,wife_refuses_sex_W_husband,husband_j_wife_talks_other_men,husband_accuses_wif_unfaithfulness,husband_not_permit_meet_her_friends,husband_limit_wife_contact_family,husband_insists_where wife_is,husband_drinks_alcohol,wifes_familiy_violence_histrory,wife_afraid_hasband,IPV
1,6,5,1,3,1,2,1,1,2,1,2,2,0,0,4,0,1,0,2,1,3,24,1,24,1,2,2,2,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0
1,4,5,1,1,1,2,0,2,2,1,2,2,0,0,4,0,1,1,2,3,2,36,0,0,1,4,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,4,5,1,1,2,2,0,0,2,1,2,0,0,0,1,0,2,1,1,8,2,53,1,53,1,1,1,1,4,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
0,4,5,1,1,1,2,0,2,2,1,2,0,1,0,5,0,1,0,0,1,1,61,0,0,1,4,4,4,4,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,2,3
1,6,5,2,1,1,2,0,0,1,2,1,0,1,0,5,0,1,1,1,1,1,0,1,61,1,1,1,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,2
1,5,5,2,1,1,2,1,3,2,1,2,0,1,0,5,0,1,0,1,2,1,91,1,61,1,2,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3
1,5,5,2,1,1,2,1,0,2,1,2,2,0,0,4,0,1,0,0,1,2,35,1,35,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1,2,5,2,1,1,2,0,1,2,1,1,0,0,1,2,0,1,0,1,1,1,61,0,0,0,2,2,1,2,0,1,0,0,2,2,1,0,1,0,0,0,1,0,0,0,0
1,4,5,2,2,2,2,0,0,2,1,1,2,0,0,2,0,2,0,0,1,1,61,1,91,0,4,4,2,2,1,1,1,0,0,0,1,8,1,0,0,0,0,1,0,0,0
1,2,5,2,1,1,2,0,0,2,1,0,0,0,0,0,0,2,0,1,1,1,92,0,0,0,2,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1,5,5,2,2,1,2,0,0,1,2,2,1,1,0,6,0,5,0,0,1,1,91,1,51,1,2,2,2,2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,3
1,6,5,2,1,1,2,1,1,1,2,2,2,1,0,8,0,1,0,0,2,1,36,0,0,1,1,2,2,2,0,0,0,0,2,2,1,1,0,0,0,0,0,1,1,2,1
1,3,5,2,3,1,2,0,1,3,1,4,2,0,0,1,0,1,0,1,2,3,25,0,0,0,5,4,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0
1,2,5,2,2,1,2,0,1,2,1,1,0,0,1,1,0,1,0,0,1,1,71,1,61,0,2,2,1,2,0,1,0,0,2,2,1,1,0,0,0,0,0,1,0,2,1
1,3,5,2,1,1,2,0,2,2,1,1,0,0,0,3,0,1,0,1,1,1,61,1,61,0,4,4,4,4,0,1,0,0,2,2,1,1,0,0,0,0,0,1,1,0,0
1,5,5,2,1,1,2,0,0,2,1,2,2,0,0,4,0,1,0,0,3,1,71,1,91,1,1,2,2,4,0,1,0,0,2,2,1,0,1,0,0,0,0,0,1,0,0
1,7,5,2,2,1,2,0,0,2,1,3,2,0,0,4,0,1,2,0,2,1,61,0,0,1,1,5,1,4,0,1,0,0,2,2,1,1,1,0,0,0,0,1,8,2,4
0,6,5,2,1,1,2,1,2,1,2,2,0,1,0,10,0,3,0,0,1,1,12,1,91,1,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0
1,5,5,2,1,1,2,0,0,2,1,2,1,0,0,2,0,1,0,1,1,1,61,1,61,1,1,4,1,4,1,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0
1,6,5,2,1,1,2,1,0,2,1,2,1,1,0,6,0,1,0,0,1,1,88,1,91,1,4,4,4,2,1,1,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0
1,7,5,2,1,1,2,1,1,2,1,4,1,1,0,8,0,1,0,0,3,1,61,1,92,2,1,4,1,4,0,1,0,0,2,2,1,1,1,0,0,0,0,0,1,0,1
1,4,5,2,3,1,2,0,1,2,1,1,2,0,0,2,0,1,0,2,1,3,32,1,41,0,6,1,1,4,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2
1,2,5,2,2,1,6,0,1,2,1,1,2,0,0,1,0,1,0,0,1,1,61,1,61,0,4,4,4,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,3,5,1,2,1,2,0,0,2,1,2,2,0,0,0,0,1,0,1,1,2,91,1,91,1,2,2,4,4,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,2
1,6,5,1,2,1,2,1,0,2,1,4,2,0,0,3,0,1,1,1,1,1,91,1,53,2,1,4,4,4,0,1,0,0,2,2,1,1,1,0,0,0,0,0,1,2,1
1,3,5,1,1,1,4,1,1,2,1,3,2,0,0,4,0,1,0,0,1,2,51,1,75,1,1,1,1,4,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1,3,5,1,1,1,7,0,1,2,1,2,2,0,0,2,0,2,0,1,1,2,88,1,91,1,2,2,4,4,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,2,0
1,3,5,1,1,1,6,0,0,2,1,1,2,0,0,2,0,1,0,0,1,1,91,0,35,0,2,2,4,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,2,1
1,1,5,1,1,1,5,0,1,2,1,0,2,0,0,1,0,2,0,0,2,1,88,0,0,0,2,4,2,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
1,2,5,1,1,1,2,0,2,2,1,1,0,0,0,2,0,1,0,0,1,2,92,1,92,0,1,4,4,2,0,1,0,0,2,0,1,1,1,0,0,0,1,0,1,2,0
1,5,5,1,2,1,2,0,2,1,2,2,0,0,0,4,0,1,1,1,1,1,91,1,92,1,2,4,4,4,1,1,0,0,2,0,1,1,1,0,1,0,1,0,1,2,0
1,3,5,1,1,1,2,0,1,2,1,1,0,0,0,3,0,1,0,0,2,1,83,1,35,0,1,4,4,4,1,1,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0
1,4,5,1,1,1,2,1,2,2,1,3,0,1,0,5,0,1,1,0,2,3,25,1,28,1,2,2,4,4,0,1,0,0,2,0,1,0,1,0,1,0,0,1,1,2,2
1,3,5,1,1,1,2,1,1,2,1,1,0,0,0,5,0,1,0,0,1,1,91,1,91,0,1,4,1,4,1,1,0,1,2,0,1,1,1,0,0,0,1,0,1,2,0
1,4,5,1,2,1,2,0,1,4,2,6,2,0,1,1,0,1,0,2,1,2,88,0,0,1,4,4,4,4,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
1,5,5,1,1,1,6,1,2,2,1,3,0,1,0,6,0,1,0,0,1,1,91,0,0,1,1,4,1,4,0,0,0,0,2,2,1,1,1,1,1,1,1,1,0,2,3
0,2,5,1,1,1,6,0,2,2,1,1,0,0,0,2,0,1,0,0,1,0,91,0,0,0,1,4,1,4,0,1,0,0,2,0,1,1,1,1,0,1,0,0,0,0,1
1,7,5,1,2,1,6,1,1,2,1,3,2,1,0,8,0,1,0,1,3,1,71,1,91,1,4,4,4,4,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,2,1
1,4,5,1,3,1,6,0,2,2,1,1,2,0,0,2,0,1,0,1,1,3,32,1,25,0,1,2,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,4,5,1,2,1,2,1,2,2,1,2,2,0,0,4,0,1,0,2,1,2,88,0,0,1,4,4,1,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,3,5,1,2,1,6,0,1,2,1,1,2,0,0,2,0,2,0,2,3,2,53,1,91,0,1,1,1,4,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,2,3
1,4,5,1,3,1,2,0,1,2,1,2,0,0,0,1,0,1,0,2,3,2,61,1,61,1,1,4,4,4,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0
1,2,5,2,2,1,2,0,2,2,1,1,2,0,0,2,0,1,0,0,1,1,61,1,61,0,2,2,2,4,0,1,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0
1,2,5,2,1,1,2,0,1,2,1,1,2,0,0,2,0,1,0,0,1,1,61,1,92,0,1,4,1,2,1,1,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0
1,3,5,2,2,1,2,0,1,2,1,1,1,0,1,2,0,1,0,0,1,1,91,0,0,0,1,4,2,2,1,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0
1,5,5,2,1,1,2,1,0,2,1,2,0,0,0,5,0,1,0,0,2,1,53,1,92,1,2,4,2,4,0,1,1,0,2,2,1,1,1,0,0,0,0,1,0,1,3
1,2,5,2,1,1,6,1,2,2,1,1,0,0,0,4,0,2,0,0,2,1,71,0,0,0,4,4,4,2,0,0,0,0,2,2,1,1,1,0,0,0,0,0,1,0,0
1,3,5,2,2,1,2,0,0,2,1,2,1,0,0,2,0,1,0,1,1,2,88,1,28,1,2,2,4,2,1,1,1,0,2,2,1,1,0,0,0,0,1,0,0,0,0
1,3,5,2,1,1,2,0,2,2,1,1,0,0,0,2,0,1,0,0,3,1,91,1,91,0,1,4,1,4,0,1,0,1,2,2,1,1,0,0,0,0,0,0,1,0,0
1,6,5,2,1,1,6,0,0,2,1,2,2,0,0,1,0,1,0,1,2,1,91,0,0,1,4,4,4,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1
1,3,5,2,1,1,2,0,0,1,2,1,2,0,1,0,0,5,0,1,1,2,72,1,52,1,2,2,2,2,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,2
1,5,5,2,1,1,6,1,1,1,2,2,2,0,0,4,0,1,0,1,3,3,1,1,61,1,4,4,4,4,1,1,0,0,2,2,1,1,1,0,0,0,0,0,0,2,0
1,4,5,2,2,1,6,0,2,2,1,2,1,0,0,4,0,1,0,2,1,1,92,1,61,1,4,4,4,4,1,0,0,0,2,2,1,1,1,0,1,0,1,0,0,0,1
1,4,5,2,1,1,6,1,1,2,1,2,0,0,0,4,0,1,1,1,1,1,71,1,92,1,4,4,4,4,1,1,0,0,2,2,1,1,1,0,0,0,0,1,0,1,0
1,6,5,2,1,1,6,0,1,1,2,2,1,1,0,6,0,1,0,1,1,2,88,0,0,1,1,1,1,4,0,1,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0
1,4,5,2,2,1,2,0,0,2,1,2,1,0,0,3,0,1,0,1,1,1,61,1,61,1,1,2,2,4,1,1,1,1,2,2,1,1,1,0,0,0,0,0,1,0,1
1,4,5,1,1,1,7,0,0,2,1,3,0,0,0,2,0,1,1,0,3,2,61,1,61,1,4,4,4,4,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1
1,3,5,1,2,1,2,0,0,2,1,2,2,0,0,1,0,1,0,1,2,2,91,0,51,1,1,2,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,5,5,1,3,1,2,0,0,2,1,2,2,0,0,3,0,1,0,1,1,2,54,1,91,1,1,1,4,4,0,1,1,1,0,2,1,1,1,0,1,0,1,1,0,0,3
1,4,5,1,3,1,2,0,0,2,1,3,2,0,0,2,0,1,1,2,2,3,13,1,91,1,2,2,2,2,0,0,0,0,2,2,1,1,1,0,0,0,1,1,1,0,0
1,2,5,2,1,1,6,0,1,2,1,1,2,0,0,3,0,1,0,0,2,2,54,0,71,0,1,2,4,2,0,0,0,0,2,2,1,1,1,0,0,0,1,0,1,0,1
1,7,5,2,2,1,2,0,0,1,2,3,2,0,0,2,0,4,0,1,1,1,39,1,36,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,2
1,6,5,2,1,1,5,1,1,10,1,2,0,1,0,6,0,1,0,0,3,1,91,0,0,1,2,2,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
0,4,5,2,1,1,6,1,1,2,1,2,2,0,0,5,0,1,0,0,2,1,39,1,92,1,4,4,1,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,4,5,2,1,1,2,0,1,1,2,1,0,0,0,4,0,5,0,0,1,2,92,1,92,1,2,2,2,2,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,2
1,4,5,2,2,1,2,0,1,2,1,1,2,0,0,2,0,1,0,1,1,3,88,1,91,0,4,4,2,4,1,1,0,0,2,2,1,1,1,0,0,0,0,1,0,0,0
1,2,5,2,1,1,2,0,1,2,1,1,1,0,0,1,0,1,0,0,1,2,91,0,0,0,1,2,2,2,0,0,0,0,2,2,1,1,1,0,0,0,0,0,1,0,0
1,3,5,2,1,1,2,0,2,2,1,1,2,0,0,3,0,1,0,0,1,1,91,1,61,0,2,2,4,2,1,1,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0
1,3,5,2,3,1,2,0,1,2,1,1,2,0,0,2,0,1,0,1,1,1,91,1,25,0,1,2,2,2,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0
1,4,5,2,3,1,2,0,0,2,1,1,0,0,0,1,0,2,0,2,1,2,91,1,25,0,1,2,4,2,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0
1,4,5,1,1,1,2,0,2,2,1,2,0,0,1,2,0,1,0,2,1,1,61,1,35,1,4,4,2,2,0,1,0,1,2,2,1,1,1,0,0,0,0,0,0,0,0
1,2,5,1,1,1,2,0,1,1,2,0,1,0,0,2,0,3,0,0,1,1,86,1,86,1,2,2,2,2,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,2,2
1,6,5,2,1,1,2,1,0,1,2,2,0,0,0,4,0,3,0,0,1,0,61,0,92,1,2,2,2,2,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0
1,3,5,2,1,1,6,1,2,2,1,1,0,0,0,4,0,1,1,1,3,1,61,1,61,0,1,2,2,4,0,0,0,0,2,2,1,1,1,1,1,0,1,1,1,2,3
1,6,5,2,1,1,2,0,0,1,2,2,0,1,0,7,0,1,6,0,1,3,0,1,61,1,1,4,1,4,0,0,0,0,2,2,1,1,1,0,0,0,1,0,1,0,3
1,4,5,2,1,1,2,0,1,2,1,2,2,0,0,4,0,1,0,0,1,2,61,0,0,1,1,4,2,4,0,1,0,0,2,2,1,1,0,0,0,0,0,1,1,0,0
1,3,5,2,2,1,2,1,1,2,1,2,2,0,0,4,0,1,0,0,1,2,61,0,0,1,2,2,2,2,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0
1,7,5,2,2,1,6,0,0,1,2,3,2,0,0,3,0,1,1,2,1,3,1,1,91,1,1,4,1,4,0,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0
1,3,5,2,1,1,6,0,1,2,1,1,2,0,1,2,0,1,0,0,2,2,71,1,77,0,1,2,2,2,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,1
1,2,5,2,2,1,2,0,1,2,1,1,1,0,0,1,0,2,0,1,1,3,24,1,91,0,1,4,1,4,0,1,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0
0,5,5,2,1,1,2,1,1,1,2,2,0,1,0,7,0,3,0,0,1,0,61,0,0,1,2,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
1,6,5,2,1,1,2,0,1,1,2,2,0,1,0,5,0,3,0,0,1,1,61,1,53,1,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
1,3,5,2,2,1,2,1,1,2,1,3,2,0,0,4,0,1,0,0,1,2,88,1,61,1,1,4,1,4,0,1,0,0,2,2,1,1,0,0,0,0,0,1,1,2,1
1,2,5,2,1,1,2,0,2,1,2,0,1,0,0,2,0,1,0,0,1,2,91,1,61,0,1,2,2,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0
1,6,5,2,2,1,2,1,0,2,1,3,1,1,0,8,0,1,0,0,1,1,61,0,0,1,1,4,2,4,0,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0
1,5,5,2,1,1,6,0,1,1,2,2,0,0,0,5,0,3,0,0,1,1,91,1,92,1,2,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
1,3,5,2,1,1,6,0,1,1,2,1,0,0,0,2,0,2,0,0,3,1,53,1,92,1,1,1,2,4,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0
1,6,5,2,1,1,6,0,0,2,1,4,1,1,0,5,0,1,0,0,1,1,91,1,61,2,4,4,4,4,1,1,1,1,2,2,1,0,0,0,0,0,0,0,1,1,0
1,5,5,2,1,1,2,2,3,2,1,3,0,2,0,11,0,1,0,0,3,2,92,0,0,1,1,2,2,4,0,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0
1,2,5,2,1,1,2,0,3,2,1,1,0,0,0,3,0,1,0,1,1,1,92,1,92,0,4,4,4,4,0,1,1,0,2,2,1,1,0,0,0,0,1,1,1,0,0
1,1,5,2,1,1,2,0,1,2,1,1,0,0,1,1,0,2,0,0,2,1,92,1,92,0,2,4,4,2,1,0,1,0,2,2,1,1,0,1,1,0,1,1,0,0,1
1,2,5,2,1,1,2,0,2,2,1,1,0,0,0,2,0,2,0,1,1,1,61,1,63,0,4,4,4,4,1,1,1,1,2,2,1,1,0,0,0,0,0,1,0,1,0
1,3,5,2,1,1,2,1,3,2,1,2,2,0,0,4,0,1,0,0,1,2,71,0,0,1,1,2,2,2,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0
1,4,5,2,1,1,2,1,1,2,1,2,1,0,0,4,0,1,0,0,3,1,71,1,91,1,1,2,2,2,0,1,0,0,2,2,1,1,1,0,0,0,0,0,1,0,1
1,2,5,2,1,1,2,0,2,2,1,1,0,0,0,2,0,1,0,1,1,1,91,1,63,0,2,2,2,2,0,1,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0
1,2,5,2,1,1,2,0,2,2,1,1,0,0,0,2,0,2,0,0,2,1,88,1,61,0,1,2,2,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0
1,1,5,2,1,2,2,0,1,2,1,1,0,0,0,1,0,1,0,0,1,2,61,1,61,0,4,4,4,4,1,1,1,0,2,2,1,1,1,0,0,0,0,1,1,2,0
1,1,5,2,1,1,13,0,1,4,2,4,0,0,1,1,0,1,0,0,1,2,54,0,0,0,2,2,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0,5,5,2,1,1,8,1,2,1,2,2,0,1,0,6,0,1,1,1,8,0,91,0,0,2,1,4,2,4,1,1,0,0,2,2,1,1,1,1,0,0,0,0,1,2,2
1,3,5,2,0,1,14,0,2,2,1,2,0,0,1,3,0,1,0,0,8,0,91,0,0,1,2,4,2,4,0,1,0,0,2,2,1,1,1,0,0,0,1,0,1,1,1
0,3,5,2,0,1,14,0,1,1,2,1,0,0,0,4,0,3,0,0,1,0,61,1,35,1,2,2,2,2,0,0,0,0,1,1,8,1,1,1,1,0,1,0,0,1,3
0,2,5,1,1,1,13,0,3,2,1,1,2,0,0,3,0,1,0,0,1,2,51,0,0,0,2,2,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1,3,5,1,1,1,4,0,2,2,1,1,2,0,0,3,0,1,0,1,8,1,91,1,53,0,1,2,2,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,2
1,3,5,1,1,1,3,0,2,2,1,1,1,0,0,2,0,1,0,1,1,2,91,0,0,0,4,4,4,4,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1,3,5,2,1,1,9,0,2,2,1,1,0,0,0,2,0,1,0,1,2,1,91,1,91,0,1,2,2,4,0,0,0,0,2,2,1,1,1,0,0,0,1,1,0,2,0
1,3,5,2,1,1,4,0,1,2,1,1,1,0,0,3,0,1,0,0,1,2,91,1,61,0,1,1,1,2,0,0,0,0,2,2,1,1,1,0,0,0,1,1,1,0,3
1,4,5,2,1,1,4,0,1,2,1,4,1,0,0,2,0,1,1,1,1,2,61,0,0,2,2,1,2,1,0,1,0,0,2,2,1,1,1,1,0,0,1,0,0,0,2
0,6,5,2,1,1,4,1,1,2,1,3,0,1,0,6,0,1,0,0,1,1,61,1,61,1,1,1,1,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
1,3,5,2,1,1,4,0,1,2,1,2,0,0,0,3,0,1,0,1,8,2,91,0,0,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,7,5,2,2,1,4,0,0,1,2,3,2,0,0,1,0,1,0,1,1,3,71,1,91,1,2,2,1,1,0,1,0,0,2,3,1,1,1,1,0,0,1,1,0,0,0
1,4,5,2,1,1,4,0,1,1,2,1,0,0,0,3,0,1,0,0,3,2,91,1,61,1,1,2,4,4,0,0,0,0,2,2,1,1,1,0,0,0,1,0,0,0,0
1,3,5,2,3,1,4,0,2,1,2,1,0,0,0,2,0,1,0,0,1,3,0,1,61,1,1,2,2,2,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0
1,6,5,2,3,1,4,0,0,1,2,2,2,0,0,3,0,5,0,2,1,3,24,1,25,1,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,4
1,2,5,2,1,1,4,0,1,2,1,1,2,0,0,1,0,1,0,0,1,2,37,1,77,0,1,2,2,2,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0
1,2,5,2,0,1,8,0,1,2,1,5,0,0,0,3,0,1,0,0,1,1,61,1,61,2,1,2,4,7,1,1,0,0,3,0,1,1,1,1,1,0,1,1,0,1,4
1,4,5,2,1,1,9,1,2,2,1,2,1,1,0,6,0,1,0,0,1,2,91,1,61,1,4,4,2,4,0,0,0,0,2,2,1,1,1,0,1,1,1,0,1,1,2
1,2,5,2,1,1,2,0,1,2,1,1,0,0,0,1,0,1,0,0,1,1,91,1,91,0,2,4,4,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1,6,5,2,1,1,4,0,0,2,1,3,2,1,0,5,0,1,0,0,2,2,88,1,61,1,1,4,2,4,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0
1,6,5,2,2,1,4,0,0,2,1,3,1,0,0,2,0,1,0,2,1,2,53,1,61,1,1,2,1,4,0,1,1,0,2,2,1,1,0,0,0,0,0,0,1,0,0
1,3,5,2,1,1,9,0,0,2,1,1,2,0,0,0,0,2,0,2,1,1,61,1,61,0,1,2,1,4,0,0,0,0,2,2,1,1,0,0,0,0,1,0,1,1,0
1,4,5,2,0,1,14,0,1,1,2,1,0,0,1,5,0,1,1,0,8,0,92,1,61,1,2,2,2,1,1,1,1,0,2,0,8,0,1,0,0,0,1,0,1,1,1
0,2,5,2,0,2,8,0,2,2,1,2,0,0,0,2,0,1,1,0,8,0,61,1,92,1,4,4,4,4,1,1,1,1,2,2,1,0,1,0,0,0,0,0,0,1,0
1,5,5,2,0,3,8,0,0,2,1,3,0,1,0,5,0,1,1,1,8,0,91,1,61,1,4,1,4,4,1,1,0,0,2,2,1,1,1,1,1,1,1,1,0,0,1
1,2,5,1,1,1,4,1,2,2,1,1,2,0,0,4,0,1,0,0,8,2,91,0,0,0,4,4,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0
1,5,5,1,2,1,4,0,0,1,2,2,2,0,0,3,0,5,0,1,1,3,36,1,61,1,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,5,5,1,2,1,9,0,1,1,2,2,2,0,0,2,0,1,0,2,3,2,91,1,91,1,1,1,2,2,0,0,0,0,2,2,1,1,0,0,1,0,0,0,1,0,0
1,4,5,1,1,1,4,0,1,2,1,3,2,0,0,3,0,2,98,0,1,1,88,1,92,1,1,1,1,4,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1
1,6,5,1,1,1,4,1,1,2,1,2,2,0,0,4,0,1,0,2,1,2,91,1,91,1,2,2,2,2,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,2,2
0,2,5,1,1,1,7,0,1,2,1,0,2,0,0,1,0,1,0,1,2,1,91,0,0,0,4,4,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,3,5,1,2,1,7,0,1,1,2,1,2,0,0,4,0,1,0,0,3,3,29,1,53,1,2,2,4,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1,5,5,1,1,1,2,0,2,12,2,2,2,0,0,3,0,5,0,1,1,2,61,1,53,1,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,4
1,3,5,1,3,1,4,0,1,1,2,1,2,0,0,1,0,5,0,1,1,3,36,1,41,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,2,1
1,4,5,1,1,1,4,0,1,2,1,1,2,0,0,3,0,1,0,0,8,1,93,1,92,0,1,2,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,2,4
1,3,5,1,3,1,4,0,2,1,2,1,2,0,0,2,0,5,0,1,1,3,31,1,25,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1,3,5,2,3,1,4,0,1,2,1,1,2,0,0,1,0,1,0,2,1,3,37,0,0,0,1,2,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1,2,5,2,2,1,4,0,1,2,1,2,2,0,1,1,0,2,0,0,1,3,75,1,91,1,2,2,4,4,0,0,0,0,0,2,1,1,1,0,1,1,1,0,0,0,0
1,7,5,1,1,1,4,0,0,2,1,3,0,0,0,3,0,1,0,0,1,2,71,1,61,1,2,2,2,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,2,0
1,7,5,1,1,1,4,0,0,2,1,3,1,0,0,5,0,1,0,1,8,2,61,1,91,1,1,2,2,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,2
1,3,5,1,1,1,4,0,0,2,1,2,2,0,0,3,0,1,0,0,2,1,41,1,35,1,4,4,2,4,0,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,2
1,3,5,1,3,1,4,0,2,2,1,1,2,0,0,2,0,1,0,1,2,3,25,0,0,0,2,2,2,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0,0
1,5,5,1,0,1,6,0,0,2,1,2,2,0,0,1,0,1,0,2,1,3,1,0,0,1,2,2,2,4,1,1,0,0,2,2,1,1,1,0,0,0,0,1,1,0,0
0,3,5,1,1,1,6,0,0,1,2,1,0,0,0,1,0,5,0,0,1,1,88,1,53,1,2,2,2,2,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,2,1
1,3,5,1,1,1,4,0,1,2,1,2,2,0,0,3,0,1,0,0,1,1,61,0,0,1,1,4,2,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0
1,6,5,2,1,1,4,1,0,1,2,2,2,1,0,8,0,1,0,0,2,3,25,1,51,1,2,2,2,4,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,2,1
